OrderID	CustomerID	DateID	ManagerID
78487	379	56	1
78488	578	241	1
78489	374	231	1
78490	866	324	2
78491	85	81	1
78492	561	262	3
78493	59	359	1
78494	729	170	4
78495	744	54	3
78496	970	153	3
78497	813	64	2
78498	697	357	3
78499	844	268	3
78500	893	177	3
78501	103	261	1
78502	919	323	1
78503	840	263	4
78504	281	184	1
78505	185	11	2
78506	772	8	2
78507	453	58	2
78508	935	111	3
78509	585	194	2
78510	395	57	1
78511	563	107	3
78512	761	271	3
78513	875	120	4
78514	453	198	3
78515	980	152	1
78516	342	216	1
78517	136	264	1
78518	392	165	1
78519	515	239	2
78520	592	71	1
78521	503	80	2
78522	435	259	3
78523	490	257	2
78524	67	72	2
78525	148	119	3
78526	169	297	2
78527	231	40	2
78528	954	262	1
78529	679	286	3
78530	592	262	1
78531	584	179	4
78532	644	16	2
78533	697	85	2
78534	277	135	4
78535	570	69	1
78536	90	18	1
78537	685	349	3
78538	187	69	4
78539	90	169	4
78540	15	156	2
78541	112	305	4
78542	590	137	4
78543	107	248	3
78544	281	192	4
78545	572	269	2
78546	670	113	1
78547	70	58	3
78548	115	35	2
78549	605	105	2
78550	605	124	3
78551	186	291	1
78552	436	112	3
78553	345	257	4
78554	844	105	2
78555	638	96	2
78556	422	128	3
78557	29	348	2
78558	493	104	3
78559	405	161	2
78560	637	12	2
78561	529	102	3
78562	593	282	3
78563	257	87	1
78564	71	285	2
78565	775	20	4
78566	846	79	4
78567	353	219	2
78568	380	54	1
78569	133	168	4
78570	249	322	1
78571	228	69	2
78572	559	335	3
78573	859	153	4
78574	295	128	3
78575	489	72	1
78576	487	131	1
78577	603	35	2
78578	769	106	4
78579	755	301	3
78580	547	96	1
78581	441	49	2
78582	470	353	1
78583	632	355	1
78584	602	165	3
78585	610	174	1
78586	769	56	2
78587	811	34	4
78588	909	87	2
78589	357	357	1
78590	719	253	1
78591	500	52	3
78592	35	189	4
78593	570	114	1
78594	185	316	1
78595	851	163	3
78596	519	181	3
78597	161	313	4
78598	716	239	4
78599	867	132	3
78600	228	6	2
78601	341	126	4
78602	453	318	1
78603	365	359	4
78604	580	151	2
78605	699	343	2
78606	40	300	3
78607	282	94	3
78608	682	113	4
78609	965	77	3
78610	759	52	3
78611	904	165	3
78612	6	65	3
78613	514	29	3
78614	174	162	1
78615	346	75	4
78616	379	37	4
78617	106	103	4
78618	622	363	2
78619	410	195	4
78620	25	348	1
78621	406	89	1
78622	967	143	4
78623	269	177	1
78624	208	132	4
78625	182	256	4
78626	501	40	2
78627	201	202	3
78628	687	127	4
78629	933	304	4
78630	741	189	3
78631	830	202	3
78632	968	83	3
78633	509	308	4
78634	119	36	2
78635	97	321	4
78636	42	32	1
78637	162	359	3
78638	735	72	2
78639	359	285	4
78640	478	86	4
78641	412	194	1
78642	298	226	3
78643	694	91	4
78644	981	61	2
78645	181	172	4
78646	666	39	3
78647	874	202	4
78648	500	132	3
78649	509	5	2
78650	374	225	1
78651	972	34	1
78652	466	226	4
78653	62	228	2
78654	936	206	4
78655	757	314	1
78656	659	85	3
78657	933	28	1
78658	37	273	2
78659	349	81	1
78660	414	209	2
78661	169	307	4
78662	119	357	3
78663	480	35	3
78664	758	287	3
78665	596	234	3
78666	233	330	2
78667	221	235	1
78668	504	306	3
78669	43	83	3
78670	658	149	4
78671	607	336	4
78672	870	149	2
78673	717	101	1
78674	989	303	1
78675	703	78	3
78676	614	306	1
78677	951	86	4
78678	937	170	1
78679	912	18	3
78680	484	191	3
78681	946	39	1
78682	173	28	3
78683	91	83	3
78684	296	202	1
78685	142	73	4
78686	787	165	2
78687	258	344	2
78688	815	293	4
78689	859	103	1
78690	500	159	2
78691	939	23	2
78692	443	95	4
78693	52	296	3
78694	680	166	4
78695	337	203	3
78696	389	165	4
78697	819	92	4
78698	401	91	3
78699	619	30	1
78700	788	105	2
78701	956	299	1
78702	293	51	3
78703	169	86	3
78704	73	38	1
78705	104	70	4
78706	621	303	1
78707	807	178	4
78708	860	173	3
78709	301	252	2
78710	855	83	4
78711	625	76	2
78712	327	332	3
78713	718	242	1
78714	664	83	4
78715	970	16	2
78716	547	105	4
78717	678	157	2
78718	96	359	1
78719	119	314	3
78720	267	124	3
78721	350	285	4
78722	499	60	1
78723	273	230	1
78724	849	152	3
78725	955	362	4
78726	966	6	4
78727	634	182	3
78728	943	274	3
78729	673	159	3
78730	87	114	3
78731	436	113	4
78732	329	29	1
78733	497	278	4
78734	944	48	4
78735	209	366	3
78736	110	174	2
78737	334	267	3
78738	435	53	1
78739	418	127	2
78740	629	30	4
78741	234	162	4
78742	840	10	1
78743	420	70	4
78744	598	68	4
78745	667	201	3
78746	307	88	3
78747	855	283	2
78748	98	303	3
78749	797	33	2
78750	39	286	3
78751	865	37	2
78752	994	42	1
78753	639	344	4
78754	593	68	4
78755	924	323	3
78756	259	78	3
78757	296	25	4
78758	319	245	1
78759	53	51	3
78760	340	19	4
78761	33	89	4
78762	627	259	4
78763	515	44	3
78764	729	189	4
78765	300	133	3
78766	507	123	4
78767	453	231	1
78768	831	233	3
78769	946	159	1
78770	80	297	3
78771	684	71	3
78772	935	310	3
78773	269	156	3
78774	844	134	4
78775	472	45	1
78776	425	317	1
78777	425	289	2
78778	277	241	1
78779	424	185	1
78780	730	98	4
78781	611	135	1
78782	263	122	4
78783	897	329	3
78784	350	43	3
78785	77	226	4
78786	440	234	2
78787	697	322	3
78788	699	285	4
78789	558	239	4
78790	821	81	4
78791	593	106	1
78792	622	156	2
78793	141	13	4
78794	498	320	3
78795	916	24	1
78796	157	228	3
78797	359	268	1
78798	999	326	3
78799	217	353	2
78800	384	221	2
78801	790	338	3
78802	869	97	1
78803	975	198	2
78804	723	63	1
78805	26	331	2
78806	717	21	4
78807	585	204	4
78808	562	364	1
78809	197	124	4
78810	685	6	1
78811	45	85	3
78812	380	55	1
78813	542	93	2
78814	840	191	4
78815	822	302	4
78816	735	297	1
78817	367	189	3
78818	415	186	3
78819	668	155	1
78820	844	84	2
78821	857	289	2
78822	363	85	4
78823	337	199	3
78824	584	122	2
78825	299	41	1
78826	570	73	1
78827	752	54	3
78828	19	104	4
78829	83	142	4
78830	100	21	1
78831	163	219	1
78832	146	199	3
78833	166	190	3
78834	798	310	3
78835	216	202	1
78836	715	136	2
78837	695	11	4
78838	572	224	2
78839	661	241	2
78840	139	79	1
78841	658	152	4
78842	819	82	4
78843	590	299	1
78844	699	228	3
78845	455	68	4
78846	348	35	4
78847	482	132	4
78848	755	3	3
78849	59	147	2
78850	590	333	2
78851	687	122	4
78852	217	156	4
78853	289	111	4
78854	882	237	4
78855	103	21	3
78856	89	56	2
78857	880	202	3
78858	123	251	4
78859	589	365	3
78860	19	179	4
78861	123	105	4
78862	660	365	4
78863	674	115	2
78864	881	96	1
78865	326	251	3
78866	144	314	2
78867	545	77	2
78868	470	50	2
78869	812	274	2
78870	266	53	2
78871	53	131	3
78872	907	163	3
78873	670	303	3
78874	780	355	2
78875	827	282	3
78876	208	357	1
78877	985	9	4
78878	14	310	2
78879	215	51	3
78880	192	351	2
78881	268	300	4
78882	554	37	1
78883	778	30	4
78884	545	120	4
78885	621	342	3
78886	32	59	3
78887	43	23	4
78888	284	259	2
78889	843	150	1
78890	123	360	1
78891	899	235	2
78892	660	146	2
78893	242	24	2
78894	490	303	1
78895	903	358	3
78896	258	286	4
78897	932	355	2
78898	683	362	2
78899	189	96	2
78900	834	109	4
78901	626	328	2
78902	807	179	2
78903	549	264	1
78904	433	345	2
78905	5	330	1
78906	920	146	2
78907	242	67	1
78908	483	335	4
78909	977	176	1
78910	385	134	2
78911	292	267	3
78912	797	26	1
78913	644	94	1
78914	553	356	2
78915	413	228	2
78916	115	17	1
78917	249	275	2
78918	991	132	2
78919	667	92	1
78920	202	127	1
78921	461	336	1
78922	772	108	2
78923	435	235	2
78924	907	52	3
78925	596	240	2
78926	499	268	4
78927	816	366	1
78928	322	75	1
78929	38	345	4
78930	832	262	1
78931	115	235	3
78932	668	163	4
78933	599	42	4
78934	873	246	1
78935	409	274	3
78936	137	229	1
78937	825	111	4
78938	674	312	3
78939	928	107	2
78940	959	243	4
78941	533	74	4
78942	355	40	3
78943	479	174	2
78944	355	164	1
78945	78	283	3
78946	195	149	3
78947	506	178	2
78948	159	94	1
78949	481	305	3
78950	748	75	2
78951	641	185	1
78952	944	276	3
78953	945	354	4
78954	17	226	3
78955	72	58	1
78956	511	89	4
78957	23	188	4
78958	908	67	3
78959	939	292	2
78960	423	229	4
78961	853	294	2
78962	882	154	3
78963	291	193	4
78964	153	129	1
78965	668	178	3
78966	417	328	1
78967	292	55	1
78968	100	342	4
78969	191	353	1
78970	535	258	2
78971	395	332	4
78972	639	98	4
78973	135	158	2
78974	536	350	3
78975	546	89	3
78976	119	119	3
78977	750	286	1
78978	905	340	4
78979	227	179	4
78980	839	16	2
78981	982	187	4
78982	110	68	1
78983	402	16	2
78984	362	142	3
78985	119	67	3
78986	214	202	3
78987	590	106	2
78988	650	298	1
78989	78	111	4
78990	573	302	4
78991	772	355	1
78992	538	140	2
78993	418	340	1
78994	687	150	2
78995	842	301	3
78996	816	122	1
78997	512	201	1
78998	863	34	1
78999	117	61	4
79000	711	330	1
79001	928	152	3
79002	400	98	3
79003	693	65	3
79004	239	12	1
79005	736	295	2
79006	674	352	4
79007	288	95	1
79008	359	166	4
79009	589	281	3
79010	373	187	4
79011	513	220	3
79012	628	109	2
79013	875	365	4
79014	767	199	4
79015	526	210	2
79016	233	16	2
79017	329	173	4
79018	285	8	4
79019	569	13	4
79020	735	325	4
79021	541	3	4
79022	403	9	2
79023	496	301	2
79024	553	17	2
79025	189	301	1
79026	37	66	4
79027	564	236	2
79028	447	167	4
79029	58	178	3
79030	870	321	1
79031	583	248	1
79032	252	40	1
79033	296	241	2
79034	306	245	2
79035	168	95	1
79036	142	240	2
79037	351	95	1
79038	733	153	1
79039	326	26	3
79040	383	222	2
79041	833	132	3
79042	148	217	3
79043	940	4	3
79044	700	223	4
79045	642	36	2
79046	35	121	1
79047	911	103	3
79048	117	98	4
79049	385	116	2
79050	470	90	2
79051	328	207	4
79052	946	85	4
79053	960	32	2
79054	659	241	3
79055	161	45	1
79056	666	57	1
79057	586	45	4
79058	441	79	3
79059	897	151	4
79060	677	176	4
79061	530	124	4
79062	236	320	3
79063	594	78	2
79064	635	129	4
79065	129	201	4
79066	570	117	1
79067	963	362	4
79068	751	213	1
79069	99	188	2
79070	581	356	1
79071	770	25	4
79072	148	122	1
79073	181	144	1
79074	30	27	3
79075	581	60	4
79076	328	206	1
79077	200	46	3
79078	609	321	1
79079	298	223	2
79080	940	359	2
79081	199	303	3
79082	481	107	2
79083	54	353	2
79084	937	232	4
79085	543	244	1
79086	237	145	1
79087	354	30	1
79088	517	17	4
79089	666	266	4
79090	992	26	1
79091	876	206	1
79092	670	150	2
79093	521	278	2
79094	80	355	4
79095	490	303	1
79096	212	166	4
79097	286	60	2
79098	542	158	4
79099	696	5	2
79100	433	238	1
79101	534	186	1
79102	338	147	4
79103	252	261	3
79104	144	172	1
79105	587	8	4
79106	140	67	2
79107	562	153	3
79108	477	208	3
79109	672	326	2
79110	678	217	4
79111	805	171	4
79112	823	75	1
79113	434	140	2
79114	823	241	2
79115	597	174	1
79116	517	240	3
79117	648	268	3
79118	944	170	4
79119	464	247	3
79120	348	123	2
79121	145	292	1
79122	579	269	2
79123	324	265	4
79124	733	320	2
79125	427	173	1
79126	360	218	3
79127	126	317	4
79128	107	117	4
79129	362	62	3
79130	759	336	1
79131	776	331	2
79132	593	70	2
79133	627	179	3
79134	519	193	4
79135	579	308	3
79136	554	250	1
79137	17	16	1
79138	643	13	1
79139	889	3	2
79140	200	326	1
79141	931	21	3
79142	341	353	1
79143	779	219	3
79144	333	94	4
79145	617	234	1
79146	44	45	2
79147	102	237	3
79148	104	104	4
79149	590	66	4
79150	523	6	3
79151	259	88	3
79152	447	177	3
79153	948	30	3
79154	808	225	1
79155	182	93	3
79156	633	102	3
79157	553	264	4
79158	271	74	1
79159	374	359	1
79160	792	149	4
79161	141	91	2
79162	576	68	3
79163	953	272	4
79164	121	243	1
79165	78	343	2
79166	718	336	1
79167	826	72	3
79168	175	68	4
79169	278	317	1
79170	590	130	4
79171	784	297	4
79172	379	132	1
79173	580	126	2
79174	310	266	4
79175	752	152	2
79176	440	324	4
79177	7	191	2
79178	212	18	3
79179	874	213	2
79180	741	239	4
79181	575	287	2
79182	213	264	3
79183	968	97	3
79184	78	212	2
79185	718	316	2
79186	765	289	1
79187	463	36	2
79188	536	214	1
79189	60	76	1
79190	256	295	4
79191	228	210	2
79192	596	33	3
79193	440	76	4
79194	167	244	1
79195	421	229	4
79196	487	46	3
79197	567	35	3
79198	330	249	3
79199	652	96	3
79200	800	190	1
79201	96	94	2
79202	170	161	4
79203	411	283	2
79204	853	305	2
79205	650	279	4
79206	591	264	2
79207	483	163	3
79208	585	345	1
79209	918	45	3
79210	508	221	2
79211	359	16	2
79212	697	121	1
79213	110	102	3
79214	650	253	2
79215	518	73	2
79216	263	221	2
79217	516	99	1
79218	257	268	3
79219	502	252	1
79220	531	345	2
79221	655	104	4
79222	691	293	3
79223	240	42	1
79224	609	48	1
79225	773	227	1
79226	41	223	1
79227	862	292	1
79228	385	340	3
79229	428	237	2
79230	380	115	3
79231	830	123	4
79232	872	19	3
79233	757	7	1
79234	410	267	1
79235	480	203	2
79236	637	147	2
79237	413	317	3
79238	79	335	3
79239	610	70	3
79240	383	305	2
79241	102	319	3
79242	88	80	2
79243	256	134	3
79244	775	101	3
79245	82	61	1
79246	534	77	2
79247	321	151	4
79248	835	45	2
79249	937	99	3
79250	913	164	4
79251	797	198	3
79252	51	189	2
79253	883	124	3
79254	533	322	1
79255	942	112	1
79256	955	81	4
79257	706	39	2
79258	105	338	4
79259	614	332	4
79260	570	273	1
79261	276	332	1
79262	903	272	2
79263	279	170	1
79264	219	207	3
79265	567	338	2
79266	868	206	2
79267	462	182	2
79268	146	106	1
79269	324	216	3
79270	586	336	2
79271	678	366	4
79272	57	265	2
79273	99	277	4
79274	30	354	2
79275	928	285	1
79276	478	9	2
79277	775	335	3
79278	695	241	2
79279	531	48	4
79280	4	182	1
79281	756	321	4
79282	767	306	4
79283	332	200	2
79284	162	46	4
79285	270	201	4
79286	472	263	3
79287	797	18	1
79288	886	275	4
79289	387	146	2
79290	658	270	4
79291	701	12	1
79292	985	4	3
79293	938	343	1
79294	143	79	1
79295	17	99	2
79296	680	126	3
79297	986	300	4
79298	34	169	3
79299	915	280	3
79300	691	315	3
79301	319	299	4
79302	101	31	1
79303	192	210	1
79304	448	209	3
79305	482	129	4
79306	429	37	4
79307	514	230	1
79308	284	218	3
79309	304	321	4
79310	673	44	2
79311	877	42	4
79312	335	146	2
79313	189	304	1
79314	684	257	2
79315	255	99	2
79316	507	155	3
79317	284	98	2
79318	259	135	3
79319	862	128	4
79320	644	37	3
79321	907	147	3
79322	739	349	3
79323	137	146	2
79324	620	273	1
79325	734	177	3
79326	417	228	1
79327	835	364	3
79328	761	46	2
79329	270	104	1
79330	731	264	3
79331	293	16	1
79332	1	194	4
79333	257	242	2
79334	589	86	2
79335	205	4	2
79336	855	161	2
79337	687	173	2
79338	861	135	4
79339	552	348	3
79340	259	264	3
79341	924	292	1
79342	697	63	2
79343	258	103	3
79344	97	176	2
79345	5	91	3
79346	559	337	2
79347	148	244	3
79348	614	248	4
79349	756	134	3
79350	626	101	4
79351	420	123	3
79352	475	289	2
79353	86	363	4
79354	683	203	2
79355	866	84	3
79356	357	57	1
79357	431	199	2
79358	160	134	4
79359	637	332	4
79360	438	202	4
79361	651	101	2
79362	80	45	3
79363	142	173	1
79364	474	297	1
79365	735	48	1
79366	658	250	1
79367	873	165	2
79368	675	158	4
79369	797	31	3
79370	659	308	4
79371	784	206	3
79372	989	245	2
79373	103	90	1
79374	411	224	3
79375	676	319	3
79376	215	252	4
79377	704	82	3
79378	787	75	2
79379	770	257	1
79380	268	119	2
79381	876	120	1
79382	801	209	3
79383	769	299	4
79384	885	289	3
79385	792	336	3
79386	108	124	4
79387	804	111	1
79388	439	160	4
79389	71	104	3
79390	947	89	1
79391	816	365	2
79392	869	217	4
79393	30	347	3
79394	405	63	1
79395	469	175	2
79396	140	244	3
79397	874	349	3
79398	408	82	2
79399	252	146	4
79400	751	323	1
79401	35	281	3
79402	536	68	4
79403	514	362	1
79404	606	86	3
79405	760	347	4
79406	396	8	2
79407	807	318	4
79408	262	234	3
79409	645	105	3
79410	687	117	2
79411	905	333	4
79412	597	33	2
79413	223	267	2
79414	771	151	2
79415	35	25	2
79416	667	28	1
79417	221	327	1
79418	696	21	1
79419	13	363	2
79420	900	153	2
79421	866	252	3
79422	152	308	4
79423	851	120	1
79424	686	255	1
79425	261	17	2
79426	510	218	2
79427	152	85	1
79428	318	53	3
79429	742	14	4
79430	661	10	3
79431	716	3	1
79432	971	245	1
79433	908	152	2
79434	375	239	2
79435	570	240	4
79436	663	178	1
79437	929	292	1
79438	889	285	2
79439	822	333	1
79440	539	82	1
79441	746	131	2
79442	100	26	2
79443	526	288	2
79444	889	2	4
79445	912	130	3
79446	133	366	2
79447	236	29	3
79448	562	34	1
79449	955	197	1
79450	817	207	3
79451	682	225	4
79452	894	342	2
79453	885	252	2
79454	134	25	3
79455	265	250	4
79456	932	39	2
79457	578	345	4
79458	909	27	3
79459	536	132	4
79460	599	71	1
79461	233	96	3
79462	313	227	2
79463	968	90	1
79464	224	37	1
79465	681	302	1
79466	323	55	3
79467	870	73	1
79468	584	271	2
79469	708	285	1
79470	711	60	1
79471	787	347	4
79472	183	97	3
79473	541	229	1
79474	830	89	4
79475	86	152	1
79476	872	95	3
79477	528	145	4
79478	661	270	4
79479	246	105	2
79480	146	120	3
79481	313	152	2
79482	601	150	1
79483	446	12	1
79484	149	118	1
79485	5	137	4
79486	833	273	4
79487	923	54	3
79488	538	185	1
79489	147	144	1
79490	202	348	2
79491	139	110	4
79492	54	158	4
79493	667	301	2
79494	417	24	4
79495	955	56	1
79496	353	153	1
79497	211	316	4
79498	475	226	4
79499	787	97	4
79500	482	272	1
79501	782	39	2
79502	255	235	1
79503	348	47	2
79504	493	174	2
79505	37	254	4
79506	342	121	1
79507	116	206	3
79508	109	355	3
79509	153	125	4
79510	330	157	4
79511	534	250	4
79512	250	254	2
79513	406	128	3
79514	268	299	1
79515	523	192	3
79516	151	311	3
79517	551	162	2
79518	953	60	3
79519	39	9	1
79520	137	124	3
79521	76	231	1
79522	54	7	1
79523	850	250	4
79524	862	104	1
79525	437	59	3
79526	880	70	4
79527	973	170	2
79528	189	31	3
79529	417	95	3
79530	707	291	2
79531	647	198	4
79532	330	23	1
79533	752	199	4
79534	520	197	2
79535	742	93	4
79536	611	91	3
79537	793	308	1
79538	225	212	1
79539	649	59	1
79540	378	307	1
79541	333	113	1
79542	203	192	2
79543	658	229	3
79544	652	102	4
79545	979	164	3
79546	352	93	3
79547	928	364	2
79548	774	131	3
79549	147	261	2
79550	530	238	4
79551	267	326	4
79552	81	186	4
79553	444	72	4
79554	115	28	1
79555	916	80	4
79556	28	244	4
79557	200	328	3
79558	281	166	3
79559	746	97	2
79560	196	141	1
79561	900	144	1
79562	483	62	1
79563	396	165	1
79564	843	267	1
79565	830	257	4
79566	459	142	1
79567	196	185	4
79568	240	352	2
79569	535	312	3
79570	659	111	2
79571	891	350	4
79572	248	2	2
79573	158	169	1
79574	258	119	1
79575	135	114	3
79576	231	257	2
79577	159	316	2
79578	379	303	2
79579	654	15	3
79580	533	282	1
79581	606	171	2
79582	70	302	2
79583	995	126	1
79584	942	65	1
79585	18	123	2
79586	450	80	3
79587	188	344	3
79588	586	149	3
79589	648	99	1
79590	198	52	1
79591	113	95	1
79592	881	333	4
79593	404	211	1
79594	12	355	1
79595	720	324	1
79596	216	269	1
79597	919	240	3
79598	423	35	4
79599	92	47	4
79600	864	239	2
79601	415	279	2
79602	875	27	2
79603	571	300	1
79604	711	296	1
79605	731	348	3
79606	501	170	2
79607	675	103	2
79608	126	114	4
79609	471	286	3
79610	680	77	1
79611	720	219	1
79612	17	79	3
79613	889	156	1
79614	297	241	3
79615	631	185	2
79616	999	245	2
79617	193	9	2
79618	520	7	3
79619	838	351	1
79620	466	254	2
79621	378	319	3
79622	96	272	2
79623	156	241	3
79624	748	363	1
79625	322	179	2
79626	74	257	4
79627	730	138	4
79628	143	113	4
79629	920	313	3
79630	900	178	3
79631	888	337	1
79632	765	84	4
79633	464	272	1
79634	610	299	4
79635	707	18	3
79636	691	170	1
79637	384	10	4
79638	660	5	2
79639	249	357	1
79640	715	356	4
79641	801	308	2
79642	307	333	1
79643	30	340	1
79644	128	238	1
79645	480	73	4
79646	38	109	1
79647	584	256	2
79648	997	172	2
79649	421	267	2
79650	154	40	3
79651	8	215	4
79652	362	88	2
79653	534	338	3
79654	423	224	3
79655	815	348	3
79656	160	142	2
79657	843	312	4
79658	42	121	1
79659	785	279	2
79660	789	326	2
79661	562	36	3
79662	372	96	1
79663	191	264	3
79664	982	216	1
79665	806	122	3
79666	195	54	4
79667	387	54	1
79668	912	236	4
79669	497	236	1
79670	752	319	3
79671	434	50	3
79672	499	227	3
79673	667	18	2
79674	95	2	4
79675	854	78	2
79676	898	87	3
79677	26	356	2
79678	255	83	3
79679	673	301	3
79680	212	334	2
79681	883	190	3
79682	567	341	4
79683	201	162	1
79684	298	222	3
79685	694	144	1
79686	204	264	3
79687	970	120	1
79688	582	176	1
79689	689	161	1
79690	17	257	1
79691	368	320	3
79692	147	127	2
79693	736	56	4
79694	986	127	3
79695	77	169	4
79696	994	63	4
79697	93	132	3
79698	244	244	3
79699	924	124	2
79700	810	164	4
79701	155	205	2
79702	83	24	3
79703	245	47	4
79704	613	22	2
79705	967	155	4
79706	408	5	1
79707	910	241	2
79708	85	47	3
79709	94	189	3
79710	34	307	2
79711	144	20	1
79712	14	311	3
79713	971	215	1
79714	362	149	3
79715	961	256	1
79716	553	55	3
79717	226	341	4
79718	85	36	4
79719	896	268	3
79720	195	103	1
79721	799	124	3
79722	645	325	3
79723	923	196	4
79724	553	66	3
79725	270	209	2
79726	606	151	2
79727	851	140	3
79728	631	103	4
79729	757	47	4
79730	792	307	3
79731	121	92	2
79732	318	187	1
79733	830	141	4
79734	786	328	1
79735	537	138	4
79736	854	256	3
79737	573	173	1
79738	335	213	2
79739	508	103	2
79740	730	175	1
79741	965	365	2
79742	843	100	1
79743	6	311	3
79744	790	64	4
79745	994	154	3
79746	858	205	3
79747	89	31	3
79748	148	342	4
79749	498	13	1
79750	276	155	1
79751	969	173	1
79752	161	32	4
79753	463	353	3
79754	619	83	1
79755	705	87	1
79756	536	30	3
79757	637	100	2
79758	295	47	3
79759	119	14	4
79760	418	307	2
79761	836	158	2
79762	63	43	4
79763	987	109	1
79764	489	201	1
79765	414	156	2
79766	845	257	4
79767	861	102	2
79768	65	241	3
79769	535	219	2
79770	125	21	2
79771	914	100	1
79772	921	102	1
79773	409	146	3
79774	991	100	4
79775	504	26	2
79776	934	290	1
79777	879	4	3
79778	877	41	3
79779	509	184	4
79780	31	109	1
79781	107	351	2
79782	111	257	3
79783	461	312	2
79784	800	136	1
79785	680	169	2
79786	501	251	1
79787	271	8	1
79788	319	127	2
79789	194	116	2
79790	381	206	1
79791	98	81	1
79792	271	112	4
79793	185	86	3
79794	815	100	2
79795	520	10	1
79796	995	244	4
79797	539	291	2
79798	727	284	3
79799	847	240	2
79800	702	358	3
79801	857	89	1
79802	423	274	4
79803	766	114	3
79804	446	79	3
79805	634	85	4
79806	352	263	2
79807	736	118	4
79808	21	139	4
79809	395	204	2
79810	448	173	2
79811	570	316	3
79812	432	266	3
79813	760	185	1
79814	873	228	3
79815	278	189	4
79816	2	240	3
79817	127	187	4
79818	72	106	1
79819	360	94	3
79820	960	5	3
79821	504	136	2
79822	450	97	1
79823	481	32	3
79824	434	357	3
79825	680	233	1
79826	812	236	1
79827	324	12	1
79828	884	300	4
79829	518	98	4
79830	944	198	3
79831	712	174	4
79832	283	243	3
79833	563	67	3
79834	318	131	3
79835	829	314	4
79836	468	73	4
79837	748	130	1
79838	807	61	4
79839	488	89	1
79840	122	47	3
79841	392	307	2
79842	452	190	1
79843	909	90	2
79844	790	167	2
79845	613	272	1
79846	210	354	2
79847	416	90	4
79848	454	169	2
79849	950	74	4
79850	319	63	2
79851	983	228	4
79852	223	166	3
79853	206	196	2
79854	985	152	2
79855	652	365	3
79856	530	174	4
79857	338	243	4
79858	338	232	4
79859	516	48	4
79860	213	50	1
79861	447	257	2
79862	580	249	4
79863	668	364	3
79864	836	49	4
79865	1000	242	4
79866	189	161	4
79867	843	347	4
79868	683	105	1
79869	764	103	1
79870	847	204	2
79871	937	347	1
79872	675	194	3
79873	428	120	1
79874	616	14	3
79875	453	220	2
79876	873	56	2
79877	469	97	3
79878	537	265	4
79879	30	228	3
79880	58	250	2
79881	301	32	4
79882	536	234	4
79883	58	127	2
79884	65	169	2
79885	107	140	2
79886	920	219	1
79887	328	193	2
79888	379	319	1
79889	517	57	3
79890	940	21	1
79891	520	285	1
79892	644	169	4
79893	841	228	4
79894	774	346	3
79895	247	29	1
79896	771	262	4
79897	725	217	2
79898	880	48	1
79899	642	328	3
79900	384	93	1
79901	340	10	3
79902	596	203	4
79903	279	281	4
79904	404	174	4
79905	383	308	3
79906	514	94	2
79907	623	164	3
79908	757	266	3
79909	440	138	4
79910	5	145	2
79911	913	65	2
79912	327	95	2
79913	413	103	2
79914	232	4	2
79915	920	44	3
79916	272	39	1
79917	617	138	1
79918	287	239	4
79919	752	51	4
79920	675	205	3
79921	16	185	2
79922	242	361	4
79923	810	244	3
79924	389	354	1
79925	102	303	1
79926	906	176	4
79927	830	89	1
79928	413	92	3
79929	768	106	1
79930	947	208	3
79931	574	244	1
79932	645	184	3
79933	264	154	3
79934	117	315	4
79935	633	188	1
79936	644	182	3
79937	599	303	1
79938	86	299	1
79939	628	124	2
79940	102	255	4
79941	997	151	2
79942	486	301	1
79943	531	265	4
79944	106	78	3
79945	240	336	1
79946	529	349	3
79947	864	92	1
79948	452	99	4
79949	261	280	2
79950	326	203	4
79951	780	112	1
79952	529	1	4
79953	319	267	2
79954	147	105	3
79955	168	3	1
79956	765	111	1
79957	328	8	1
79958	875	119	4
79959	955	133	1
79960	340	235	2
79961	404	304	4
79962	26	160	3
79963	607	33	3
79964	424	93	1
79965	354	311	3
79966	554	55	2
79967	157	356	2
79968	416	334	2
79969	869	45	1
79970	133	212	1
79971	85	159	2
79972	374	46	2
79973	333	68	2
79974	561	47	4
79975	631	198	1
79976	995	295	1
79977	756	26	3
79978	233	12	1
79979	813	358	2
79980	988	144	4
79981	620	225	3
79982	904	45	1
79983	525	48	1
79984	119	234	2
79985	340	167	1
79986	245	325	3
79987	843	73	1
79988	214	260	3
79989	276	134	1
79990	113	216	4
79991	620	98	1
79992	886	180	3
79993	763	16	1
79994	867	81	1
79995	758	6	4
79996	724	100	2
79997	565	343	1
79998	251	175	4
79999	860	13	4
80000	55	116	3
80001	61	195	4
80002	620	73	2
80003	520	145	3
80004	105	105	2
80005	879	143	3
80006	798	115	1
80007	901	318	2
80008	766	330	3
80009	259	212	4
80010	823	348	2
80011	282	314	2
80012	696	342	4
80013	441	40	2
80014	790	105	2
80015	375	202	3
80016	164	303	4
80017	633	258	3
80018	64	64	4
80019	926	233	3
80020	682	220	4
80021	980	135	2
80022	70	235	1
80023	793	296	3
80024	382	95	2
80025	975	251	4
80026	34	78	3
80027	653	82	2
80028	255	204	2
80029	469	120	1
80030	822	99	1
80031	158	48	1
80032	852	259	1
80033	289	34	1
80034	54	154	4
80035	866	58	2
80036	417	193	3
80037	89	29	2
80038	768	217	4
80039	359	55	1
